id,lat,lon,name
23299,47.0266392,28.8254642,
23300,47.0220845,28.8283077,
23301,47.0165001,28.8418050,
23302,47.0170570,28.8403597,
23303,47.0163394,28.8414351,
23304,47.0161956,28.8412214,
23305,47.0164546,28.8416192,
23306,47.0164453,28.8417174,
23307,47.0161994,28.8420995,Strada Tighina
23308,47.0156385,28.8186448,
23309,47.0169423,28.8216731,Strada Timiș
23310,47.0174446,28.8222186,Strada Timiș
23311,47.0167710,28.8225327,Strada Timiș
23312,47.0168774,28.8216070,Strada Timiș
23313,47.0165610,28.8216048,Strada Timiș
23314,47.0162675,28.8215227,Strada Timiș
23315,47.0161942,28.8214524,Strada Timiș
23316,47.0152317,28.8205992,Strada Dâmbului
23317,47.0154934,28.8202694,Strada Timiș
23318,47.0121934,28.8141680,Strada Timiș
23319,47.0121602,28.8160157,Strada Timiș
23320,47.0118937,28.8155856,Strada Timiș
23321,47.0117796,28.8148163,Strada Timiș
23322,47.0117000,28.8150148,Strada Timiș
23323,47.0117076,28.8150810,Strada Timiș
23324,47.0117437,28.8148722,Strada Timiș
23325,47.0118289,28.8147418,Strada Timiș
23326,47.0120460,28.8144709,Strada Timiș
23327,47.0120982,28.8144213,Strada Timiș
23328,47.0121617,28.8143531,Strada Timiș
23329,47.0121828,28.8142931,Strada Timiș
23330,47.0121927,28.8142145,Strada Timiș
23331,47.0122054,28.8141318,Strada Timiș
23332,47.0122322,28.8141049,Strada Timiș
23333,47.0139836,28.8258067,
23334,47.0140413,28.8257408,
23335,47.0140091,28.8257693,
23336,47.0139551,28.8259144,
23337,47.0139551,28.8261075,
23338,47.0139903,28.8262704,
23339,47.0140176,28.8263549,
23340,47.0144298,28.8202554,Strada Lacului
23341,47.0131823,28.8221055,Strada Lacului
23342,47.0125478,28.8229953,Strada Lacului
23343,47.0123607,28.8232585,Strada Lacului
23344,47.0111624,28.8243188,Strada Lacului
23345,47.0093701,28.8256721,Strada Lacului
23346,47.0095420,28.8255312,Strada Lacului
23347,47.0092563,28.8258389,Strada Lacului
23348,47.0116632,28.8286057,
23349,47.0119944,28.8286818,
23350,47.0113962,28.8269788,
23351,47.0114302,28.8270251,
23352,47.0114896,28.8271995,
23353,47.0116899,28.8273330,
23354,47.0118118,28.8274985,
23355,47.0118531,28.8276320,
23356,47.0118307,28.8275386,
23357,47.0117603,28.8274273,
23358,47.0117724,28.8272440,
23359,47.0118088,28.8271239,
23360,47.0118683,28.8270242,
23361,47.0135334,28.8267510,
23362,47.0134521,28.8269325,
23363,47.0133404,28.8271603,
23364,47.0135285,28.8274353,
23365,47.0138095,28.8274620,
23366,47.0137221,28.8274229,
23367,47.0136566,28.8274158,
23368,47.0098276,28.8265026,Strada Dîmbului
23369,47.0099831,28.8263877,Strada Dîmbului
23370,47.0108515,28.8257184,Strada Dîmbului
23371,47.0097644,28.8265916,Strada Dîmbului
23372,47.0127336,28.8239073,Strada Dâmbului
23373,47.0129965,28.8235848,Strada Dâmbului
23374,47.0147053,28.8211990,Strada Dâmbului
23375,47.0148658,28.8209839,Strada Dâmbului
23376,47.0132899,28.8273546,Strada Anton Crihan
23377,47.0129535,28.8266379,Strada Anton Crihan
23378,47.0130597,28.8269141,Strada Anton Crihan
23379,47.0129312,28.8263530,Strada Anton Crihan
23380,47.0129926,28.8261109,Strada Anton Crihan
23381,47.0130432,28.8259557,Strada Anton Crihan
23382,47.0149113,28.8229916,Strada Anton Crihan
23383,47.0145777,28.8235347,Strada Anton Crihan
23384,47.0147774,28.8231955,Strada Anton Crihan
23385,47.0143337,28.8239611,Strada Anton Crihan
23386,47.0130369,28.8256332,Strada Valea Dicescu
23387,47.0126919,28.8259094,Strada Valea Dicescu
23388,47.0126084,28.8259631,Strada Valea Dicescu
23389,47.0104767,28.8269523,Strada Valea Dicescu
23390,47.0102612,28.8269938,Strada Valea Dicescu
23391,47.0101601,28.8269938,Strada Valea Dicescu
23392,47.0099654,28.8269568,Strada Valea Dicescu
23393,47.0097644,28.8267510,Strada Valea Dicescu
23394,47.0087763,28.8602224,Bulevardul Decebal
23395,47.0087626,28.8603824,Piața Iulius Cezar
23396,47.0087042,28.8610673,Piața Iulius Cezar
23397,46.9870138,28.8750059,Strada Sarmizegetusa
23398,46.9869906,28.8749740,Strada Sarmizegetusa
23399,46.9869633,28.8748928,Strada Sarmizegetusa
23400,46.9869619,28.8748214,Strada Sarmizegetusa
23401,46.9869765,28.8747597,Strada Sarmizegetusa
23402,46.9871098,28.8745484,Strada Sarmizegetusa
23403,46.9868371,28.8741396,Strada Sarmizegetusa
23404,46.9868096,28.8741048,Strada Sarmizegetusa
23405,46.9867816,28.8741015,Strada Sarmizegetusa
23406,46.9867587,28.8741173,Strada Sarmizegetusa
23407,46.9867318,28.8741483,Strada Sarmizegetusa
23408,46.9867056,28.8741548,Strada Sarmizegetusa
23409,46.9866836,28.8741469,Strada Sarmizegetusa
23410,46.9864182,28.8737054,Strada Sarmizegetusa
23411,47.0104495,28.8226180,
23412,47.0104287,28.8225467,
23413,47.0104318,28.8224011,
23414,47.0080688,28.8252998,Strada Valea Dicescu
23415,47.0082024,28.8255009,Strada Valea Dicescu
23416,47.0086939,28.8245802,Strada George Meniuc
23417,47.0089150,28.8243596,Strada George Meniuc
23418,47.0090793,28.8242484,Strada George Meniuc
23419,47.0093018,28.8241223,Strada George Meniuc
23420,47.0096987,28.8238257,Strada George Meniuc
23421,47.0095875,28.8239221,Strada George Meniuc
23422,47.0054261,28.8189874,Strada Valea Dicescu
23423,47.0055550,28.8193285,Strada Valea Dicescu
23424,47.0066422,28.8225948,Strada Valea Dicescu
23425,47.0064905,28.8222204,Strada Valea Dicescu
23426,47.0067876,28.8241223,
23427,47.0068963,28.8243337,
23428,47.0074335,28.8253384,
23429,47.0074752,28.8254849,
23430,47.0075865,28.8254645,
23431,47.0075435,28.8255090,
23432,47.0076825,28.8252810,
23433,47.0078620,28.8250659,
23434,47.0080832,28.8240853,Strada Frumoasa
23435,47.0078734,28.8237368,Strada Frumoasa
23436,47.0077799,28.8235032,Strada Frumoasa
23437,47.0074740,28.8225837,Strada Frumoasa
23438,47.0073147,28.8221574,Strada Frumoasa
23439,47.0071352,28.8217087,Strada Frumoasa
23440,47.0069759,28.8213009,Strada Frumoasa
23441,47.0069051,28.8210748,Strada Frumoasa
23442,47.0068141,28.8204593,Strada Frumoasa
23443,47.0067307,28.8201145,Strada Frumoasa
23444,47.0063329,28.8204447,Strada Gheorghe Tudor
23445,47.0063620,28.8203156,Strada Gheorghe Tudor
23446,47.0062554,28.8205483,Strada Gheorghe Tudor
23447,47.0063505,28.8203924,Strada Gheorghe Tudor
23448,47.0063388,28.8195250,Strada Gheorghe Tudor
23449,47.0061922,28.8185240,Strada Frumoasa
23450,47.0091813,28.8235179,Strada Valeriu Cupcea
23451,47.0080559,28.8215299,Strada Valeriu Cupcea
23452,47.0078513,28.8211923,Strada Valeriu Cupcea
23453,47.0077586,28.8210071,Strada Valeriu Cupcea
23454,47.0076515,28.8206976,Strada Valeriu Cupcea
23455,47.0068773,28.8180533,Strada Valeriu Cupcea
23456,47.0067216,28.8176675,Strada Valeriu Cupcea
23457,47.0066302,28.8174944,Strada Valeriu Cupcea
23458,47.0069443,28.8182843,Strada Valeriu Cupcea
23459,47.0040880,28.8157486,Strada Vasili Dokuceaev
23460,47.0048138,28.8149797,Strada Vasili Dokuceaev
23461,46.9996370,28.8189909,Strada Academiei
23462,46.9994646,28.8192970,Strada Academiei
23463,47.0012262,28.8164707,Strada Academiei
23464,47.0050569,28.8122485,Strada Academiei
23465,47.0050632,28.8121571,Strada Academiei
23466,47.0046668,28.8139622,Strada Valeriu Cupcea
23467,47.0007493,28.8211959,Strada Vasili Dokuceaev
23468,47.0007034,28.8213385,Strada Vasili Dokuceaev
23469,47.0037818,28.8161653,Strada Vasili Dokuceaev
23470,47.0121782,28.8234951,Strada Lacului
23471,47.0119675,28.8236906,Strada Lacului
23472,47.0017519,28.8054985,Strada Drumul Viilor
23473,47.0019357,28.8059104,Strada Drumul Viilor
23474,47.0045480,28.8118006,
23475,47.0045824,28.8118511,
23476,47.0046824,28.8118576,
23477,47.0046380,28.8118690,
23478,47.0039708,28.8107442,
23479,47.0040052,28.8108012,
23480,47.0040874,28.8108077,
23481,47.0040574,28.8108207,
23482,47.0022624,28.8095153,
23483,47.0026221,28.8091897,
23484,47.0027109,28.8091181,
23485,47.0107716,28.8042251,Strada Ciocârliei
23486,47.0101234,28.8044464,Strada Ciocârliei
23487,47.0088270,28.8048696,Strada Ciocârliei
23488,47.0051907,28.8060129,Strada Ciocârliei
23489,47.0031261,28.8129824,
23490,47.0035412,28.8125071,
23491,47.0035990,28.8124420,
23492,47.0036167,28.8123964,
23493,47.0036167,28.8123541,
23494,47.0036012,28.8122857,
23495,47.0035723,28.8122336,
23496,47.0035257,28.8121327,
23497,47.0034391,28.8119634,
23498,47.0052462,28.8049488,
23499,47.0058197,28.8047958,
23500,47.0056393,28.8032031,
23501,47.0055358,28.8023621,
23502,47.0066370,28.8016769,Strada Pietrarilor
23503,47.0062449,28.8018288,Strada Pietrarilor
23504,47.0059117,28.8019301,Strada Pietrarilor
23505,47.0086603,28.7989093,
23506,47.0087253,28.7991566,
23507,47.0090099,28.8001582,
23508,47.0083088,28.8010275,Strada Pietrarilor
23509,47.0100779,28.8002648,Strada Pietrarilor
23510,47.0104215,28.8000563,Strada Pietrarilor
23511,47.0105101,28.7985174,Strada Pietrarilor
23512,47.0104458,28.7983850,Strada Pietrarilor
23513,47.0103788,28.7983254,Strada Pietrarilor
23514,47.0102915,28.7983225,Strada Pietrarilor
23515,47.0101615,28.7984089,Strada Pietrarilor
23516,47.0107265,28.7991286,Strada Pietrarilor
23517,47.0117246,28.7990389,Strada Pietrarilor
23518,47.0116555,28.7991089,Strada Pietrarilor
23519,47.0003392,28.8084907,
23520,47.0003978,28.8083985,
23521,47.0004000,28.8082043,
23522,47.0004152,28.8082743,
23523,46.9988122,28.8075455,
23524,46.9985470,28.8067754,
23525,46.9985066,28.8064284,
23526,46.9984370,28.8061375,
23527,46.9985264,28.8060734,
23528,46.9991989,28.8051284,
23529,47.0013910,28.8029667,Strada Pietrarilor
23530,47.0042253,28.8040606,Strada Pietrarilor
23531,47.0040170,28.8041848,Strada Pietrarilor
23532,47.0040018,28.8042548,Strada Pietrarilor
23533,47.0040799,28.8047910,Strada Pietrarilor
23534,47.0040918,28.8053655,Strada Pietrarilor
23535,47.0040799,28.8051379,Strada Pietrarilor
23536,47.0042822,28.8059542,Strada Pietrarilor
23537,47.0041772,28.8057672,Strada Pietrarilor
23538,47.0023938,28.8035756,
23539,47.0021385,28.8036941,
23540,47.0019963,28.8037185,
23541,47.0019139,28.8037790,
23542,47.0018111,28.8038640,
23543,47.0016740,28.8039699,
23544,47.0018694,28.8038713,
23545,47.0019139,28.8038772,
23546,47.0019337,28.8038824,
23547,47.0019605,28.8038992,
23548,47.0019812,28.8040435,
23549,47.0020216,28.8042361,
23550,47.0027473,28.8042643,
23551,47.0028222,28.8043693,
23552,47.0030834,28.8048692,
23553,47.0030785,28.8049951,Strada Drumul Viilor
23554,47.0030903,28.8049488,Strada Drumul Viilor
23555,47.0028591,28.8044425,
23556,47.0027831,28.8042961,
23557,47.0022948,28.8043185,
23558,47.0021415,28.8043383,
23559,47.0098132,28.8021829,Stradela 1 Nichita Smochină
23560,47.0098218,28.8020131,Stradela 1 Nichita Smochină
23561,47.0114546,28.8015022,Strada Primar Carol Schmidt
23562,47.0112945,28.8015860,Strada Primar Carol Schmidt
23563,47.0093667,28.8016822,Strada Primar Carol Schmidt
23564,47.0097675,28.8016231,Stradela 1 Nichita Smochină
23565,47.0118643,28.8012743,Strada Primar Carol Schmidt
23566,47.0112504,28.8038949,Stradela 3 Nichita Smochină
23567,47.0112472,28.8039667,Stradela 3 Nichita Smochină
23568,47.0111720,28.8040841,Strada Ciocârliei
23569,47.0112129,28.8040578,Strada Ciocârliei
23570,47.0112327,28.8040286,Strada Ciocârliei
23571,47.0112393,28.8036360,Stradela 3 Nichita Smochină
23572,47.0112325,28.8035500,Stradela 3 Nichita Smochină
23573,47.0112063,28.8032123,Stradela 3 Nichita Smochină
23574,47.0111475,28.8029776,Stradela 3 Nichita Smochină
23575,47.0116497,28.8024762,Stradela 4 Nichita Smochină
23576,47.0086690,28.8068976,Stradela 1 Ciocârliei
23577,47.0088348,28.8059834,Stradela 1 Ciocârliei
23578,47.0110396,28.8078457,Stradela 2 Ciocârliei
23579,47.0111258,28.8079600,
23580,47.0108307,28.8078214,Stradela 2 Ciocârliei
23581,47.0085895,28.8088863,
23582,47.0087486,28.8081229,
23583,47.0083788,28.8075516,
23584,47.0084071,28.8078360,
23585,47.0083194,28.8083059,
23586,47.0083872,28.8080159,
23587,47.0088514,28.8081666,Stradela 1 Ciocârliei
23588,47.0089161,28.8085467,Stradela 1 Ciocârliei
23589,47.0089834,28.8088555,Stradela 1 Ciocârliei
23590,47.0090536,28.8094680,Stradela 1 Ciocârliei
23591,47.0091631,28.8094892,Stradela 2 Ciocârliei
23592,47.0092459,28.8093141,Stradela 2 Ciocârliei
23593,47.0102273,28.8091829,Stradela 2 Ciocârliei
23594,47.0100450,28.8092509,Stradela 2 Ciocârliei
23595,47.0097897,28.8091829,Stradela 2 Ciocârliei
23596,47.0096405,28.8091099,Stradela 2 Ciocârliei
23597,47.0095046,28.8083806,Stradela 2 Ciocârliei
23598,47.0077672,28.8081691,Strada Trifan Baltă
23599,47.0078131,28.8080095,Strada Trifan Baltă
23600,47.0078514,28.8075381,Strada Trifan Baltă
23601,47.0072956,28.8072668,
23602,47.0073483,28.8069422,
23603,47.0073472,28.8067696,
23604,47.0073344,28.8065829,
23605,47.0078335,28.8073887,Strada Trifan Baltă
23606,47.0080888,28.8091294,Strada Trifan Baltă
23607,47.0088260,28.8096125,Strada Trifan Baltă
23608,47.0082145,28.8092354,Strada Trifan Baltă
23609,47.0075975,28.8086585,Strada Trifan Baltă
23610,47.0063315,28.8074713,Strada Trifan Baltă
23611,47.0069715,28.8081382,Strada Trifan Baltă
23612,47.0043830,28.8067320,Strada Pietrarilor
23613,47.0049887,28.8060973,Strada Trifan Baltă
23614,47.0052901,28.8064346,Strada Trifan Baltă
23615,47.0111716,28.8101213,
23616,47.0111192,28.8104179,
23617,47.0108208,28.8106707,Strada Trifan Baltă
23618,47.0105642,28.8106769,Strada Trifan Baltă
23619,47.0100292,28.8110415,Strada Trifan Baltă
23620,47.0099629,28.8114633,Strada Trifan Baltă
23621,47.0028598,28.8132285,
23622,47.0029271,28.8131394,
23623,47.0029295,28.8130768,
23624,47.0029071,28.8130152,
23625,47.0022761,28.8145555,
23626,47.0022945,28.8144321,
23627,47.0023208,28.8139771,
23628,47.0022524,28.8141102,
23629,47.0023931,28.8127645,
23630,47.0024707,28.8129188,
23631,47.0021505,28.8110989,
23632,47.0021919,28.8109823,
23633,47.0015911,28.8116155,
23634,47.0016167,28.8116560,
23635,47.0016746,28.8116531,
23636,46.9993152,28.8043361,
23637,46.9992285,28.8042898,
23638,46.9984060,28.8039746,
23639,46.9989988,28.8060513,
23640,46.9996516,28.8061663,
23641,46.9996472,28.8066485,
23642,46.9997435,28.8065031,
23643,46.9994234,28.8057460,
23644,47.0027959,28.8081402,
23645,47.0028017,28.8080136,
23646,47.0028007,28.8080796,
23647,47.0027773,28.8082231,
23648,47.0027441,28.8083122,
23649,47.0029058,28.8131809,
23650,47.0090943,28.8138776,Strada Mitropolit Gurie Grosu
23651,47.0068472,28.8177788,Strada Mitropolit Gurie Grosu
23652,47.0060674,28.8180989,Strada Mitropolit Gurie Grosu
23653,47.0065176,28.8180679,Strada Mitropolit Gurie Grosu
23654,47.0063739,28.8180957,Strada Mitropolit Gurie Grosu
23655,47.0062916,28.8180744,Strada Mitropolit Gurie Grosu
23656,47.0061224,28.8180709,Strada Mitropolit Gurie Grosu
23657,47.0084561,28.8152063,Strada Mitropolit Gurie Grosu
23658,47.0085387,28.8141185,Strada Mitropolit Gurie Grosu
23659,47.0086433,28.8140309,Strada Mitropolit Gurie Grosu
23660,47.0087866,28.8140061,Strada Mitropolit Gurie Grosu
23661,47.0090116,28.8139755,Strada Mitropolit Gurie Grosu
23662,47.0085736,28.8140791,Strada Mitropolit Gurie Grosu
23663,47.0108255,28.8148632,
23664,47.0108225,28.8149814,
23665,47.0108013,28.8150752,
23666,47.0107140,28.8151975,
23667,47.0108234,28.8149392,
23668,47.0107797,28.8151186,
23669,47.0108295,28.8147639,
23670,47.0108825,28.8142752,Strada Mitropolit Gurie Grosu
23671,47.0108863,28.8143755,
23672,47.0108206,28.8141865,Strada Mitropolit Gurie Grosu
23673,47.0105299,28.8133097,Strada Mitropolit Gurie Grosu
23674,47.0104572,28.8134907,Strada Mitropolit Gurie Grosu
23675,47.0102236,28.8137486,Strada Mitropolit Gurie Grosu
23676,47.0097245,28.8139214,Strada Mitropolit Gurie Grosu
23677,47.0095751,28.8139112,Strada Mitropolit Gurie Grosu
23678,47.0093431,28.8139054,Strada Mitropolit Gurie Grosu
23679,47.0092645,28.8139141,Strada Mitropolit Gurie Grosu
23680,47.0089738,28.8133345,Strada Mitropolit Gurie Grosu
23681,47.0089748,28.8134703,Strada Mitropolit Gurie Grosu
23682,47.0090166,28.8135973,Strada Mitropolit Gurie Grosu
23683,47.0090813,28.8138046,Strada Mitropolit Gurie Grosu
23684,47.0093352,28.8146383,Strada Avocat Eugenia Crușevan
23685,47.0127041,28.8213779,Strada Cireșilor
23686,47.0128773,28.8211501,Strada Cireșilor
23687,47.0141914,28.8191644,Strada Cireșilor
23688,47.0129370,28.8186067,Strada Cireșilor
23689,47.0108285,28.8155903,Strada Cireșilor
23690,47.0108793,28.8158939,
23691,47.0107598,28.8160750,
23692,47.0112977,28.8098186,
23693,47.0113805,28.8090346,
23694,47.0113788,28.8097519,
23695,47.0113619,28.8097857,
23696,47.0113300,28.8098135,
23697,47.0103056,28.8097880,
23698,47.0106089,28.8098132,
23699,47.0151326,28.8166057,Strada Nicolai Pirogov
23700,47.0150984,28.8165536,Strada Nicolai Pirogov
23701,47.0150449,28.8165376,Strada Nicolai Pirogov
23702,47.0150048,28.8165688,Strada Nicolai Pirogov
23703,47.0147224,28.8171644,Strada Nicolai Pirogov
23704,47.0147074,28.8170370,Strada Nicolai Pirogov
23705,47.0147040,28.8171321,Strada Nicolai Pirogov
23706,47.0150785,28.8175828,Strada Nicolai Pirogov
23707,47.0150982,28.8178547,Strada Nicolai Pirogov
23708,47.0150444,28.8175377,Strada Nicolai Pirogov
23709,47.0151009,28.8176272,Strada Nicolai Pirogov
23710,47.0151231,28.8177378,Strada Nicolai Pirogov
23711,47.0144550,28.8188343,Strada Nicolai Pirogov
23712,47.0141356,28.8155961,Strada Belșugului
23713,47.0140769,28.8155684,Strada Nucarilor
23714,47.0142113,28.8157158,Strada Belșugului
23715,47.0140361,28.8156078,Strada Nucarilor
23716,47.0137892,28.8159757,Strada Nucarilor
23717,47.0133910,28.8139375,
23718,47.0133004,28.8139171,
23719,47.0130625,28.8139054,
23720,47.0134746,28.8139725,
23721,47.0135284,28.8140236,
23722,47.0136876,28.8142733,
23723,47.0137484,28.8143872,
23724,47.0137653,28.8144397,
23725,47.0137713,28.8145040,
23726,47.0137195,28.8146734,
23727,47.0137563,28.8146091,
23728,47.0121994,28.8150924,Strada Bujorilor
23729,47.0120719,28.8152180,Strada Bujorilor
23730,47.0119425,28.8153727,Strada Bujorilor
23731,47.0123079,28.8149975,Strada Bujorilor
23732,47.0124502,28.8149216,Strada Bujorilor
23733,47.0125329,28.8148894,Strada Bujorilor
23734,47.0126981,28.8148617,Strada Bujorilor
23735,47.0127539,28.8148602,Strada Bujorilor
23736,47.0129221,28.8148573,Strada Bujorilor
23737,47.0130007,28.8148544,Strada Bujorilor
23738,47.0131312,28.8149551,Strada Bujorilor
23739,47.0130754,28.8148953,Strada Bujorilor
23740,47.0096040,28.8218801,Strada Nucarilor
23741,47.0102372,28.8211559,Strada Nucarilor
23742,47.0116918,28.8184335,
23743,47.0117175,28.8184210,
23744,47.0117933,28.8184474,
23745,47.0117752,28.8184316,
23746,47.0113565,28.8188145,
23747,47.0113387,28.8188551,
23748,47.0113540,28.8189559,
23749,47.0113391,28.8189208,
23750,47.0139654,28.8157041,Strada Nucarilor
23751,47.0135304,28.8163904,Strada Nucarilor
23752,47.0133293,28.8167189,Strada Nucarilor
23753,47.0127499,28.8175993,Strada Nucarilor
23754,47.0122710,28.8182972,Strada Nucarilor
23755,47.0130535,28.8173365,Strada Timiș
23756,47.0126991,28.8195163,Strada Vasile Cheltuială
23757,47.0126244,28.8196565,Strada Vasile Cheltuială
23758,47.0128337,28.8192988,Strada Vasile Cheltuială
23759,47.0128041,28.8192548,Strada Vasile Cheltuială
23760,47.0107091,28.8179132,
23761,47.0107718,28.8179935,
23762,47.0108852,28.8181301,
23763,47.0111590,28.8186271,
23764,47.0111869,28.8186885,
23765,47.0111531,28.8188841,
23766,47.0111869,28.8188257,
23767,47.0078219,28.8183877,Strada Nicolae Moroșanu
23768,47.0075391,28.8187585,Strada Nicolae Moroșanu
23769,47.0077442,28.8189337,Strada Onești
23770,47.0078737,28.8191586,Strada Onești
23771,47.0079951,28.8194740,Strada Onești
23772,47.0081504,28.8200375,Strada Onești
23773,47.0082839,28.8203529,Strada Onești
23774,47.0087478,28.8211705,Strada Onești
23775,47.0094985,28.8224933,Strada Onești
23776,47.0084372,28.8238920,Strada Lucian Blaga
23777,47.0082122,28.8235095,Strada Lucian Blaga
23778,47.0071120,28.8197689,
23779,47.0069428,28.8197806,
23780,47.0069965,28.8197996,
23781,47.0070692,28.8197893,
23782,47.0050541,28.8283598,Strada Gheorghe Malarciuc
23783,47.0056614,28.8271888,Strada Gheorghe Malarciuc
23784,47.0058227,28.8222349,
23785,47.0056554,28.8223940,
23786,47.0056425,28.8224232,
23787,47.0056415,28.8224670,
23788,47.0056495,28.8225211,
23789,47.0058426,28.8230148,Strada Lăpușnei
23790,47.0044033,28.8235684,Strada Gheorghe Tudor
23791,47.0044427,28.8235067,Strada Gheorghe Tudor
23792,47.0044506,28.8233910,Strada Gheorghe Tudor
23793,47.0056364,28.8212530,Strada Gheorghe Tudor
23794,47.0046241,28.8225119,Strada Gheorghe Tudor
23795,47.0042576,28.8283543,Strada Ion Ganea
23796,47.0046638,28.8273144,Strada Ion Ganea
23797,47.0048928,28.8268004,Strada Ion Ganea
23798,47.0047872,28.8270370,Strada Ion Ganea
23799,47.0044638,28.8221649,
23800,47.0041694,28.8215432,
23801,47.0039424,28.8218117,
23802,47.0025366,28.8289821,Strada Ion Nistor
23803,47.0034312,28.8300773,Strada Ion Nistor
23804,47.0035400,28.8301935,Strada Ion Nistor
23805,47.0061715,28.8323031,Strada Ion Nistor
23806,47.0064629,28.8327227,Strada Ion Nistor
23807,47.0071668,28.8330891,Strada Ion Nistor
23808,47.0070222,28.8332018,Strada Aurel David
23809,47.0070844,28.8331100,Strada Aurel David
23810,47.0021377,28.8283756,Strada Ion Nistor
23811,47.0025272,28.8286926,Strada Ion Nistor
23812,47.0025272,28.8288372,Strada Ion Nistor
23813,47.0025246,28.8293712,Strada Ion Nistor
23814,47.0063447,28.8349406,Strada Pavel Boțu
23815,47.0063729,28.8347909,Strada Pavel Boțu
23816,47.0062682,28.8360279,
23817,47.0063192,28.8353799,Strada Pavel Boțu
23818,47.0063587,28.8356469,Strada Pavel Boțu
23819,47.0087839,28.8395932,Strada Chițcani
23820,47.0083877,28.8399307,Strada Chițcani
23821,47.0086308,28.8390928,Strada Ion Inculeț
23822,47.0077309,28.8402865,Strada Ion Inculeț
23823,47.0069908,28.8399280,Strada Ion Inculeț
23824,47.0068420,28.8398011,Strada Ion Inculeț
23825,47.0067369,28.8395735,Strada Ion Inculeț
23826,47.0054679,28.8369655,Strada Ion Inculeț
23827,47.0046361,28.8373772,Strada Nicolae Testemițanu
23828,47.0048605,28.8371783,Strada Nicolae Testemițanu
23829,47.0050458,28.8370916,Strada Nicolae Testemițanu
23830,47.0051649,28.8370726,Strada Nicolae Testemițanu
23831,47.0054066,28.8365595,Strada Ion Inculeț
23832,47.0049088,28.8360693,
23833,47.0048793,28.8357630,
23834,47.0048699,28.8358221,
23835,47.0052151,28.8347633,Strada Ion Inculeț
23836,47.0052487,28.8346156,Strada Ion Inculeț
23837,47.0053252,28.8344620,Strada Ion Inculeț
23838,47.0054381,28.8343320,Strada Ion Inculeț
23839,47.0054864,28.8342926,Strada Ion Inculeț
23840,47.0055448,28.8342512,Strada Ion Inculeț
23841,47.0056476,28.8342177,Strada Ion Inculeț
23842,47.0057028,28.8342264,Strada Ion Inculeț
23843,47.0055912,28.8356635,Strada Ion Inculeț
23844,47.0056533,28.8352842,Strada Ion Inculeț
23845,47.0054207,28.8366919,Strada Ion Inculeț
23846,47.0058894,28.8356249,
23847,47.0059804,28.8357408,
23848,47.0082155,28.8371851,Strada Geamănă
23849,47.0080250,28.8387619,Strada Mihail Ciachir
23850,47.0080434,28.8387223,Strada Mihail Ciachir
23851,47.0079515,28.8382979,Strada Mihail Ciachir
23852,47.0080116,28.8381434,Strada Mihail Ciachir
23853,47.0082453,28.8378164,Strada Mihail Ciachir
23854,47.0068699,28.8376293,Strada Mircea Eliade
23855,47.0068699,28.8373969,Strada Mircea Eliade
23856,47.0068404,28.8374481,Strada Mircea Eliade
23857,47.0068404,28.8375840,Strada Mircea Eliade
23858,47.0068269,28.8375387,Strada Mircea Eliade
23859,47.0065946,28.8368651,Strada Gheorghe Bacovia
23860,47.0063743,28.8371270,Strada Gheorghe Bacovia
23861,47.0079532,28.8342138,
23862,47.0078256,28.8343940,
23863,47.0077844,28.8344887,
23864,47.0077862,28.8345617,
23865,47.0077818,28.8345266,
23866,47.0079881,28.8349318,
23867,47.0080062,28.8349633,
23868,47.0079693,28.8351543,Strada Aurel David
23869,47.0080143,28.8350893,Strada Aurel David
23870,47.0080217,28.8350421,Strada Aurel David
23871,47.0072339,28.8346294,Strada Aurel David
23872,47.0072272,28.8347023,Strada Aurel David
23873,47.0072621,28.8348756,Strada Aurel David
23874,47.0072420,28.8348185,Strada Aurel David
23875,47.0076946,28.8354803,Strada Aurel David
23876,47.0075630,28.8354311,Strada Aurel David
23877,47.0076221,28.8354882,Strada Aurel David
23878,47.0092949,28.8422042,Strada Fierarilor
23879,47.0086013,28.8418318,Strada Gârliței
23880,47.0086725,28.8417953,Strada Gârliței
23881,47.0087423,28.8417303,Strada Gârliței
23882,47.0074287,28.8298193,
23883,47.0075469,28.8297681,
23884,47.0078330,28.8296243,Strada Pantelimon Halippa
23885,47.0071731,28.8305558,
23886,47.0068437,28.8304817,
23887,47.0066774,28.8303825,
23888,47.0066404,28.8303570,
23889,47.0065493,28.8301554,
23890,47.0064810,28.8300055,
23891,47.0065220,28.8297759,
23892,47.0064964,28.8295913,Strada Alexandru Cosmescu
23893,47.0080425,28.8416397,Strada Suruceni
23894,47.0077940,28.8415554,Strada Mereșeni
23895,47.0077600,28.8413773,Strada Mereșeni
23896,47.0078613,28.8411493,Strada Mereșeni
23897,47.0078143,28.8412176,Strada Mereșeni
23898,47.0081459,28.8414920,Strada Suruceni
23899,47.0083394,28.8419529,Strada Gârliței
23900,47.0085267,28.8418416,Strada Gârliței
23901,47.0086335,28.8418229,Strada Gârliței
23902,47.0085663,28.8418308,Strada Gârliței
23903,47.0084408,28.8418830,Strada Gârliței
23904,47.0107328,28.8404402,Strada Fierarilor
23905,47.0105490,28.8413401,
23906,47.0103618,28.8415803,
23907,47.0101378,28.8418729,
23908,47.0100576,28.8419639,
23909,47.0100040,28.8420511,
23910,47.0099657,28.8421736,
23911,47.0105122,28.8421230,
